ID,Domain,Phylum,Class,Order,Family,Genus
OTU_18730,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_6300,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_9719,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_16325,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8467,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Singulisphaera
OTU_5114,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea
OTU_15078,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9021,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_18589,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9759,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_12910,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9913,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile
OTU_12514,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea
OTU_6927,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_6841,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26714,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_12342,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_11423,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_5988,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28448,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_12829,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27792,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24689,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_27508,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU_14718,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7731,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9459,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5012,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis
OTU_14455,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9313,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Unclassified
OTU_26783,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Unclassified,Unclassified
OTU_28341,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
OTU_28440,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7004,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_29932,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_19224,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermofilaceae,Thermofilum
OTU_11389,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_16461,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_11007,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter
OTU_21003,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_16714,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2836,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU_6216,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26597,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Byssovorax
OTU_5951,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU_18504,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_30646,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_8637,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_8347,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_15871,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_12251,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3560,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8194,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30358,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_21327,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_6175,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5507,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio
OTU_7245,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_23851,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_16189,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_20997,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_15879,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25817,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_14399,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Geminicoccus
OTU_13306,Bacteria,Chloroflexi,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7160,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_13697,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,Simkania
OTU_32032,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
OTU_25195,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26655,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Unclassified
OTU_3894,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium III
OTU_1776,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
OTU_20430,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unclassified
OTU_16383,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_13886,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_25865,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_14609,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_17032,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14664,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10936,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_13182,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25085,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_20593,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_29716,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_6274,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfovirga
OTU_8632,Archaea,Crenarchaeota,Thermoprotei,Unclassified,Unclassified,Unclassified
OTU_13592,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,Simkania
OTU_14503,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22649,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_12325,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_6465,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
OTU_13657,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia
OTU_12124,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_26766,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4505,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_19064,Bacteria,Cyanobacteria/Chloroplast,Cyanobacteria,Unclassified,Family XIII,GpXIII
OTU_10967,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Unclassified,Unclassified
OTU_2452,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_11994,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1898,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_13689,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5498,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter
OTU_4986,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_31228,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5806,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9855,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_11551,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Singulisphaera
OTU_6597,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7629,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae 1,Paenibacillus
OTU_29381,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified
OTU_10762,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7187,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,Simkania
OTU_10358,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_31011,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_23172,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_18884,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4368,Bacteria,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified
OTU_26644,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Unclassified,Unclassified
OTU_10842,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_15362,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_31757,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU_30299,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Unclassified,Thiohalomonas
OTU_14096,Archaea,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9828,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia
OTU_4105,Bacteria,Acidobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28813,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Fervidicella
OTU_13135,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_20913,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8619,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unclassified
OTU_12882,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_15790,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_17422,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_2598,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_19062,Bacteria,Cyanobacteria/Chloroplast,Cyanobacteria,Unclassified,Family XIII,GpXIII
OTU_22781,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24303,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4891,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified
OTU_15852,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_23135,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_11833,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Geminicoccus
OTU_18721,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4222,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Caloramator
OTU_10686,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10583,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unclassified,Unclassified,Gp17
OTU_4719,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9761,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7722,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9974,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22638,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_18779,Archaea,Euryarchaeota,Unclassified,Unclassified,Unclassified,Unclassified
OTU_18460,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_13537,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus
OTU_6151,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Unclassified,Unclassified
OTU_12640,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30734,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula
OTU_8363,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_30521,Bacteria,OP11,Unclassified,Unclassified,Unclassified,OP11_genera_incertae_sedis
OTU_2786,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_5904,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Nevskia
OTU_6277,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25699,Bacteria,BRC1,Unclassified,Unclassified,Unclassified,BRC1_genera_incertae_sedis
OTU_7591,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5231,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_14245,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6846,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9669,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14684,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_14924,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Unclassified,Unclassified
OTU_5153,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6047,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_28221,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_15460,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_12917,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_15178,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10711,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_26820,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_15239,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21165,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5017,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_21489,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp4
OTU_12662,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25685,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp2
OTU_20316,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_25150,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_23507,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Unclassified,Unclassified
OTU_16711,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24719,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Unclassified
OTU_21749,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24948,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified
OTU_21272,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified
OTU_22198,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_23218,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_22893,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified
OTU_21429,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio
OTU_24884,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter
OTU_10338,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_13437,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp2
OTU_4523,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter
OTU_10185,Bacteria,Armatimonadetes,Unclassified,Unclassified,Unclassified,Armatimonadetes_gp4
OTU_8700,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_2830,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiolamprovum
OTU_19543,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_15839,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_4526,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
OTU_8416,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_24061,Archaea,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_8460,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_6718,Bacteria,Chloroflexi,Dehalococcoidetes,Unclassified,Unclassified,Dehalogenimonas
OTU_6904,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified
OTU_27057,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9490,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7064,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2794,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10431,Bacteria,OD1,Unclassified,Unclassified,Unclassified,OD1_genera_incertae_sedis
OTU_30758,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
